DISTRICT,INCLOCATION_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,OID,RMS_NO,VICCOUNT,CITYSTATEZIP,RACE,SEX,AGE,TYPE,DATEOCCURRED,MONTHOCCURED,TIMEOCCURED,HROCCURED,DAYOCCURRED,RMSDUP,DATETIME,DSTFULL,ZIP,COMMUNITY_COUNCIL_NEIGHBORHOOD
4,5XX PROSPECT PL,39.1436690377221,-84.4958277448982,AVONDALE,AVONDALE,4616,199010736,1,,BLACK,MALE,28,NONFATAL,05/22/2019 12:00:00 PM,MAY,00000000000000.000,0,WED,199010736,05/22/2019 12:00:00 AM,DISTRICT 4,,AVONDALE
3,31XX BRACKEN WOODS LN,39.1441049691466,-84.5836839310861,WESTWOOD,WESTWOOD,4615,199010731,1,,BLACK,MALE,18,NONFATAL,05/21/2019 12:00:00 PM,MAY,222000,22,TUE,199010731,05/21/2019 10:20:00 PM,DISTRICT 3,,WESTWOOD
1,17XX BAYMILLER ST,39.1160273891979,-84.5297263983575,WEST END,WEST END,4614,199010462,1,,BLACK,MALE,37,NONFATAL,05/19/2019 12:00:00 PM,MAY,044800,4,SUN,199010462,05/19/2019 04:48:00 AM,DISTRICT 1,,WEST END
3,18XX FAIRMOUNT AV,39.1298157952279,-84.5536925009712,NORTH FAIRMOUNT,SOUTH FAIRMOUNT,4613,199010464,1,,BLACK,MALE,34,NONFATAL,05/19/2019 12:00:00 PM,MAY,051000,5,SUN,199010464,05/19/2019 05:10:00 AM,DISTRICT 3,,SOUTH FAIRMOUNT
4,4XX MCGREGOR AV,39.1236271962593,-84.5019475375161,WALNUT HILLS,WALNUT HILLS,4612,199010353,1,,BLACK,MALE,29,NONFATAL,05/17/2019 12:00:00 PM,MAY,221200,22,FRI,199010353,05/17/2019 10:12:00 PM,DISTRICT 4,,MOUNT AUBURN
1,11XX LINN ST,39.1080527422498,-84.5283843352672,WEST END,WEST END,4611,199010025,1,,BLACK,MALE,27,FATAL,05/14/2019 12:00:00 PM,MAY,110100,11,TUE,199010025,05/14/2019 11:01:00 AM,DISTRICT 1,,WEST END
5,37XX HILLVISTA LN,39.1915574236695,-84.5741585567325,MT AIRY,MT. AIRY,4610,199009848,1,,BLACK,MALE,17,NONFATAL,05/12/2019 12:00:00 PM,MAY,040000,4,SUN,199009848,05/12/2019 04:00:00 AM,DISTRICT 5,,MOUNT AIRY
4,78XX DAWN RD,39.2046349943648,-84.4607919626296,ROSELAWN,ROSELAWN,4609,199009863,1,,WHITE,MALE,39,NONFATAL,05/12/2019 12:00:00 PM,MAY,111200,11,SUN,199009863,05/12/2019 11:12:00 AM,DISTRICT 4,,ROSELAWN
4,76XX READING RD,39.1997713776303,-84.456596747834,ROSELAWN,ROSELAWN,4608,199009839,1,,BLACK,FEMALE,42,NONFATAL,05/11/2019 12:00:00 PM,MAY,233000,23,SAT,199009839,05/11/2019 11:30:00 PM,DISTRICT 4,,ROSELAWN
5,18XX WALTHAM AV,39.2104655710964,-84.5536753905941,COLLEGE HILL,COLLEGE HILL,4607,199009781,1,,BLACK,MALE,29,NONFATAL,05/10/2019 12:00:00 PM,MAY,233000,23,FRI,199009781,05/10/2019 11:30:00 PM,DISTRICT 5,,
1,1XX E MCMICKEN AV,39.1149394913867,-84.5136714607999,OVER-THE-RHINE,OVER-THE-RHINE,4606,199009945,1,,OTHER,FEMALE,19,NONFATAL,05/10/2019 12:00:00 PM,MAY,163100,16,FRI,199009945,05/10/2019 04:31:00 PM,DISTRICT 1,,OTR
4,18XX SEYMOUR AV,39.1881754713409,-84.462598839248,ROSELAWN,ROSELAWN,4605,199009763,1,,BLACK,MALE,31,NONFATAL,05/10/2019 12:00:00 PM,MAY,204500,20,FRI,199009763,05/10/2019 08:45:00 PM,DISTRICT 4,,BOND HILL
4,2XX IRWIN PL,39.147324047865,-84.5041819572043,AVONDALE,AVONDALE,4604,199009687,1,,BLACK,MALE,22,NONFATAL,05/09/2019 12:00:00 PM,MAY,233000,23,THU,199009687,05/09/2019 11:30:00 PM,DISTRICT 4,,AVONDALE
1,1XX E MCMICKEN AV,39.1138594913867,-84.5143014607999,OVER-THE-RHINE,OVER-THE-RHINE,4603,199009582,1,,BLACK,MALE,36,FATAL,05/08/2019 12:00:00 PM,MAY,203600,20,WED,199009582,05/08/2019 08:36:00 PM,DISTRICT 1,,OTR
3,27XX EUGENIE LN,39.1395576787251,-84.5904830525513,WESTWOOD,WESTWOOD,4602,199009422,1,,WHITE,FEMALE,8,NONFATAL,05/07/2019 12:00:00 PM,MAY,130000,13,TUE,199009422,05/07/2019 01:00:00 PM,DISTRICT 3,,WESTWOOD
3,21XX QUEEN CITY AV,39.1282108252115,-84.5714207359402,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,4601,199009352,1,,BLACK,MALE,35,NONFATAL,05/06/2019 12:00:00 PM,MAY,181500,18,MON,199009352,05/06/2019 06:15:00 PM,DISTRICT 3,,SOUTH FAIRMOUNT - WESTWOOD
4,8XX HUTCHINS AV,39.1451330100759,-84.4862831231313,AVONDALE,AVONDALE,4600,199009228,2,,BLACK,MALE,45,NONFATAL,05/05/2019 12:00:00 PM,MAY,204100,20,SUN,199009228,05/05/2019 08:41:00 PM,DISTRICT 4,,AVONDALE
4,8XX HUTCHINS AV,39.1440430100759,-84.4868131231313,AVONDALE,AVONDALE,4599,199009228,2,,BLACK,MALE,44,NONFATAL,05/05/2019 12:00:00 PM,MAY,204100,20,SUN,199009228,05/05/2019 08:41:00 PM,DISTRICT 4,,AVONDALE
4,23XX HIGHLAND AV,39.1248621158748,-84.5025868267207,MT AUBURN,MT. AUBURN,4598,199009129,1,,BLACK,MALE,16,NONFATAL,05/04/2019 12:00:00 PM,MAY,132000,13,SAT,199009129,05/04/2019 01:20:00 PM,DISTRICT 4,,MOUNT AUBURN
4,29XX VINE ST,39.1323821199811,-84.5090493027577,CORRYVILLE,CORRYVILLE,4595,199008727,1,,BLACK,MALE,36,NONFATAL,04/29/2019 12:00:00 PM,APR,163100,16,MON,199008727,04/29/2019 04:31:00 PM,DISTRICT 4,,CORRYVILLE
3,30XX WORTHINGTON AV,39.1438946818287,-84.5801251471914,WESTWOOD,WESTWOOD,4597,199008757,1,,BLACK,MALE,21,NONFATAL,04/29/2019 12:00:00 PM,APR,214500,21,MON,199008757,04/29/2019 09:45:00 PM,DISTRICT 3,,WESTWOOD
4,43XX READING RD,39.1629649889619,-84.4728539370891,PADDOCK HILLS,NORTH AVONDALE - PADDOCK HILLS,4596,199008750,1,,BLACK,MALE,49,NONFATAL,04/29/2019 12:00:00 PM,APR,204800,20,MON,199008750,04/29/2019 08:48:00 PM,DISTRICT 4,,
3,49XX GLENWAY AV,39.1201845956513,-84.5999122213681,WEST PRICE HILL,WEST PRICE HILL,4594,199008591,1,,BLACK,MALE,28,NONFATAL,04/27/2019 12:00:00 PM,APR,120000,12,SAT,199008591,04/27/2019 12:00:00 PM,DISTRICT 3,,WEST PRICE HILL
3,10XX FAIRBANKS AV,39.1097986558397,-84.5680208036663,EAST PRICE HILL,EAST PRICE HILL,4593,199008357,1,,BLACK,MALE,20,NONFATAL,04/24/2019 12:00:00 PM,APR,183000,18,WED,199008357,04/24/2019 06:30:00 PM,DISTRICT 3,,EAST PRICE HILL
1,1XX CORWINE ST,39.1133790075007,-84.5136255049422,OVER-THE-RHINE,OVER-THE-RHINE,4592,199008287,1,,BLACK,MALE,22,NONFATAL,04/23/2019 12:00:00 PM,APR,234200,23,TUE,199008287,04/23/2019 11:42:00 PM,DISTRICT 1,,OTR
3,27XX LEHMAN RD,39.1149674931816,-84.5529929710515,EAST PRICE HILL,EAST PRICE HILL,4591,199007906,1,,BLACK,MALE,19,NONFATAL,04/19/2019 12:00:00 PM,APR,091500,9,FRI,199007906,04/19/2019 09:15:00 AM,DISTRICT 3,,EAST PRICE HILL
3,37XX PRESIDENT DR,39.1534137574884,-84.5615566691359,VILLAGES AT ROLL HILL,VILLAGES AT ROLL HILL,4590,199007856,1,,BLACK,MALE,28,NONFATAL,04/18/2019 12:00:00 PM,APR,181500,18,THU,199007856,04/18/2019 06:15:00 PM,DISTRICT 3,,VILLAGES AT ROLL HILL
3,7XX ELBERON AV,39.1034601809798,-84.5663116107876,EAST PRICE HILL,EAST PRICE HILL,4589,999999994,1,,BLACK,MALE,51,FATAL,04/17/2019 12:00:00 PM,APR,114500,11,WED,999999994,04/17/2019 11:45:00 AM,DISTRICT 3,,EAST PRICE HILL
3,22XX WYOMING AV,39.1251523271339,-84.5747636976241,WEST PRICE HILL,WEST PRICE HILL,4588,199007658,1,,WHITE,MALE,26,NONFATAL,04/16/2019 12:00:00 PM,APR,140800,14,TUE,199007658,04/16/2019 02:08:00 PM,DISTRICT 3,,WEST PRICE HILL
4,6XX ROCKDALE AV,39.145456211907,-84.4948303707786,AVONDALE,AVONDALE,4587,199007479,1,,BLACK,FEMALE,19,NONFATAL,04/14/2019 12:00:00 PM,APR,132100,13,SUN,199007479,04/14/2019 01:21:00 PM,DISTRICT 4,,AVONDALE
3,19XX LILLIE PL,39.1498869707807,-84.5518000289056,MILLVALE,MILLVALE,4586,199007303,1,,BLACK,MALE,45,NONFATAL,04/12/2019 12:00:00 PM,APR,005500,0,FRI,199007303,04/12/2019 12:55:00 AM,DISTRICT 3,,SOUTH CUMMINSVILLE
2,32XX WOODBURN AV,39.1368082141161,-84.475510132248,EVANSTON,EVANSTON,4585,199007277,1,,BLACK,MALE,17,NONFATAL,04/11/2019 12:00:00 PM,APR,173100,17,THU,199007277,04/11/2019 05:31:00 PM,DISTRICT 2,,EVANSTON
4,11XX WILLIAM HOWARD TAFT RD,39.1274119429065,-84.4855721281878,WALNUT HILLS,WALNUT HILLS,4584,199007109,2,,BLACK,MALE,26,NONFATAL,04/09/2019 12:00:00 PM,APR,213000,21,TUE,199007109,04/09/2019 09:30:00 PM,DISTRICT 4,,WALNUT HILLS
4,11XX WILLIAM HOWARD TAFT RD,39.1269319429065,-84.4855521281878,WALNUT HILLS,WALNUT HILLS,4583,199007109,2,,BLACK,MALE,51,NONFATAL,04/09/2019 12:00:00 PM,APR,213000,21,TUE,199007109,04/09/2019 09:30:00 PM,DISTRICT 4,,WALNUT HILLS
1,16XX WALNUT ST,39.112853552646,-84.5153089542863,OVER-THE-RHINE,OVER-THE-RHINE,4582,199006867,1,,BLACK,MALE,35,NONFATAL,04/06/2019 12:00:00 PM,APR,182500,18,SAT,199006867,04/06/2019 06:25:00 PM,DISTRICT 1,,OTR
5,XX WUEST ST,39.1619853509393,-84.5043647159167,CLIFTON,CLIFTON,4581,199006797,1,,BLACK,MALE,19,NONFATAL,04/05/2019 12:00:00 PM,APR,232000,23,FRI,199006797,04/05/2019 11:20:00 PM,DISTRICT 5,,NORTH AVONDALE
3,23XX BALTIMORE AV,39.1503802850472,-84.5617848929294,EAST WESTWOOD,EAST WESTWOOD,4580,199006734,2,,BLACK,MALE,26,NONFATAL,04/05/2019 12:00:00 PM,APR,104000,10,FRI,199006734,04/05/2019 10:40:00 AM,DISTRICT 3,,EAST WESTWOOD
3,23XX BALTIMORE AV,39.1504002850472,-84.5609648929294,EAST WESTWOOD,EAST WESTWOOD,4579,199006734,2,,BLACK,MALE,43,NONFATAL,04/05/2019 12:00:00 PM,APR,104000,10,FRI,199006734,04/05/2019 10:40:00 AM,DISTRICT 3,,EAST WESTWOOD
1,16XX VINE ST,39.1152655482679,-84.5170492856879,OVER-THE-RHINE,OVER-THE-RHINE,4578,199006789,1,,BLACK,MALE,28,NONFATAL,04/05/2019 12:00:00 PM,APR,204100,20,FRI,199006789,04/05/2019 08:41:00 PM,DISTRICT 1,,OTR
4,7XX WAYNE ST,39.1259576396604,-84.4949827299378,WALNUT HILLS,WALNUT HILLS,4577,199006277,1,,BLACK,MALE,21,NONFATAL,03/29/2019 12:00:00 PM,MAR,145000,14,FRI,199006277,03/29/2019 02:50:00 PM,DISTRICT 4,,WALNUT HILLS
1,16XX LINN ST,39.1146432290186,-84.5278956960485,WEST END,WEST END,4575,199006239,2,,BLACK,MALE,27,NONFATAL,03/28/2019 12:00:00 PM,MAR,230000,23,THU,199006239,03/28/2019 11:00:00 PM,DISTRICT 1,,WEST END
1,16XX LINN ST,39.1138932290186,-84.5276056960485,WEST END,WEST END,4576,199006239,2,,BLACK,FEMALE,21,NONFATAL,03/28/2019 12:00:00 PM,MAR,230000,23,THU,199006239,03/28/2019 11:00:00 PM,DISTRICT 1,,WEST END
1,18XX VINE ST,39.1156535284241,-84.5175559885027,OVER-THE-RHINE,OVER-THE-RHINE,4574,199005990,1,,BLACK,FEMALE,46,NONFATAL,03/26/2019 12:00:00 PM,MAR,003000,0,TUE,199005990,03/26/2019 12:30:00 AM,DISTRICT 1,,OTR
3,19XX WESTWOOD NORTHERN BV,39.1433368162194,-84.5597824685741,ENGLISH WOODS,ENGLISH WOODS,4573,199005867,1,,BLACK,MALE,26,NONFATAL,03/24/2019 12:00:00 PM,MAR,012000,1,SUN,199005867,03/24/2019 01:20:00 AM,DISTRICT 3,,ENGLISH WOODS
1,XX E MCMICKEN AV,39.1162003516871,-84.5169912647006,OVER-THE-RHINE,OVER-THE-RHINE,4572,199005548,1,,BLACK,MALE,34,NONFATAL,03/19/2019 12:00:00 PM,MAR,212000,21,TUE,199005548,03/19/2019 09:20:00 PM,DISTRICT 1,,OTR
4,28XX WINSLOW AV,39.1306409127033,-84.4962015256784,AVONDALE,AVONDALE,4571,199005330,1,,BLACK,MALE,16,NONFATAL,03/17/2019 12:00:00 PM,MAR,071000,7,SUN,199005330,03/17/2019 07:10:00 AM,DISTRICT 4,,AVONDALE
2,36XX MONTGOMERY RD,39.1441453423171,-84.4688815228538,EVANSTON,EVANSTON,4570,199005326,1,,BLACK,MALE,16,NONFATAL,03/17/2019 12:00:00 PM,MAR,034000,3,SUN,199005326,03/17/2019 03:40:00 AM,DISTRICT 2,,EVANSTON
1,20XX DUNLAP ST,39.1193583455049,-84.5209582668286,OVER-THE-RHINE,OVER-THE-RHINE,4569,199005366,1,,BLACK,MALE,25,NONFATAL,03/17/2019 12:00:00 PM,MAR,175000,17,SUN,199005366,03/17/2019 05:50:00 PM,DISTRICT 1,,OTR
3,17XX WESTWOOD AV,39.1256027592053,-84.5544004306896,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,4568,199005318,1,,BLACK,FEMALE,26,FATAL,03/16/2019 12:00:00 PM,MAR,212000,21,SAT,199005318,03/16/2019 09:20:00 PM,DISTRICT 3,,SOUTH FAIRMOUNT
3,33XX PRICE AV,39.1062444902051,-84.5646900863692,EAST PRICE HILL,EAST PRICE HILL,4567,199005079,1,,BLACK,MALE,19,NONFATAL,03/13/2019 12:00:00 PM,MAR,220000,22,WED,199005079,03/13/2019 10:00:00 PM,DISTRICT 3,,EAST PRICE HILL
3,16XX ILIFF AV,39.1183739417617,-84.5797967667501,WEST PRICE HILL,WEST PRICE HILL,4566,199005050,1,,BLACK,MALE,29,NONFATAL,03/13/2019 12:00:00 PM,MAR,130600,13,WED,199005050,03/13/2019 01:06:00 PM,DISTRICT 3,,WEST PRICE HILL
3,20XX HOFFNER ST,39.1585022104375,-84.5549564326663,SOUTH CUMMINSVILLE,VILLAGES AT ROLL HILL,4565,199005118,1,,BLACK,MALE,36,FATAL,03/13/2019 12:00:00 PM,MAR,114200,11,WED,199005118,03/13/2019 11:42:00 AM,DISTRICT 3,,SOUTH CUMMINSVILLE
4,16XX SPARKLE DR,39.2053716357439,-84.4580239502414,ROSELAWN,ROSELAWN,4564,199005084,1,,BLACK,MALE,21,FATAL,03/13/2019 12:00:00 PM,MAR,201800,20,WED,199005084,03/13/2019 08:18:00 PM,DISTRICT 4,,ROSELAWN
2,19XX MADISON RD,39.1308742599869,-84.4639571548781,O'BRYONVILLE,EAST WALNUT HILLS,4563,199005033,1,,BLACK,MALE,16,NONFATAL,03/12/2019 12:00:00 PM,MAR,183000,18,TUE,199005033,03/12/2019 06:30:00 PM,DISTRICT 2,,EAST WALNUT HILLS
2,31XX DURRELL AV,39.1353631765248,-84.4794014649325,EVANSTON,EVANSTON,4562,199004972,1,,BLACK,MALE,41,NONFATAL,03/12/2019 12:00:00 PM,MAR,182000,18,TUE,199004972,03/12/2019 06:20:00 PM,DISTRICT 2,,EVANSTON
3,27XX ERLENE DR,39.1290272455938,-84.5899057237452,WESTWOOD,WESTWOOD,4561,199004918,1,,BLACK,MALE,23,FATAL,03/11/2019 12:00:00 PM,MAR,225500,22,MON,199004918,03/11/2019 10:55:00 PM,DISTRICT 3,,WESTWOOD
5,8XX DUTCH COLONY DR,39.1897665516907,-84.5183476934778,WINTON HILLS,WINTON HILLS,4560,199004906,1,,BLACK,MALE,28,NONFATAL,03/11/2019 12:00:00 PM,MAR,201400,20,MON,199004906,03/11/2019 08:14:00 PM,DISTRICT 5,,WINTON HILLS
1,2XX W LIBERTY,39.1138409058629,-84.518534124065,OVER-THE-RHINE,OVER-THE-RHINE,4559,199004344,1,,BLACK,MALE,24,NONFATAL,03/04/2019 12:00:00 PM,MAR,050000,5,MON,199004344,03/04/2019 05:00:00 AM,DISTRICT 1,,OTR
3,38XX GLENWAY AV,39.1142539046776,-84.5758409785574,WEST PRICE HILL,EAST PRICE HILL,4558,199004411,1,,BLACK,MALE,16,NONFATAL,03/04/2019 12:00:00 PM,MAR,212500,21,MON,199004411,03/04/2019 09:25:00 PM,DISTRICT 3,,WEST PRICE HILL
4,76XX YORKSHIRE PL,39.1994147189067,-84.4613613115885,ROSELAWN,ROSELAWN,4557,199004331,2,,BLACK,MALE,17,NONFATAL,03/03/2019 12:00:00 PM,MAR,193000,19,SUN,199004331,03/03/2019 07:30:00 PM,DISTRICT 4,,ROSELAWN
1,7XX CHESTNUT ST,39.1060491799043,-84.5272834605733,WEST END,WEST END,4556,199004292,1,,BLACK,MALE,19,NONFATAL,03/03/2019 12:00:00 PM,MAR,124000,12,SUN,199004292,03/03/2019 12:40:00 PM,DISTRICT 1,,WEST END
4,76XX YORKSHIRE PL,39.1988047189067,-84.4618713115885,ROSELAWN,ROSELAWN,4555,199004331,2,,BLACK,MALE,17,NONFATAL,03/03/2019 12:00:00 PM,MAR,193000,19,SUN,199004331,03/03/2019 07:30:00 PM,DISTRICT 4,,ROSELAWN
3,34XX BOUDINOT AV,39.1497260520886,-84.6033254586086,WESTWOOD,WESTWOOD,4554,199010129,1,,BLACK,FEMALE,32,NONFATAL,03/01/2019 12:00:00 PM,MAR,230000,23,FRI,199010129,03/01/2019 11:00:00 PM,DISTRICT 3,,WESTWOOD
3,25XX HARRISON AV,39.1421935672084,-84.5839613133755,WESTWOOD,WESTWOOD,4553,199004125,1,,BLACK,MALE,32,FATAL,02/27/2019 12:00:00 PM,FEB,195200,19,WED,199004125,02/27/2019 07:52:00 PM,DISTRICT 3,,WESTWOOD
3,35XX SCHWARTZE AV,39.1453684474971,-84.6181725314289,WESTWOOD,WESTWOOD,4552,199003899,1,,WHITE,MALE,20,NONFATAL,02/25/2019 12:00:00 PM,FEB,052700,5,MON,199003899,02/25/2019 05:27:00 AM,DISTRICT 3,,WESTWOOD
4,36XX READING RD,39.1494760192458,-84.4883252485727,NORTH AVONDALE,AVONDALE,4551,199003846,1,,BLACK,MALE,35,NONFATAL,02/24/2019 12:00:00 PM,FEB,065500,6,SUN,199003846,02/24/2019 06:55:00 AM,DISTRICT 4,,AVONDALE - NORTH AVONDALE
3,30XX MONTANA AV,39.1483884415532,-84.6020673755772,WESTWOOD,WESTWOOD,4550,199003859,1,,WHITE,MALE,29,NONFATAL,02/24/2019 12:00:00 PM,FEB,111000,11,SUN,199003859,02/24/2019 11:10:00 AM,DISTRICT 3,,WESTWOOD
2,18XX SUTTON AV,39.0859882955022,-84.3900277093163,MT WASHINGTON,MT. WASHINGTON,4549,199003766,1,,BLACK,MALE,16,NONFATAL,02/23/2019 12:00:00 PM,FEB,020100,2,SAT,199003766,02/23/2019 02:01:00 AM,DISTRICT 2,,MOUNT WASHINGTON
5,53XX BAHAMA TE,39.1877032806364,-84.5649094267692,MT AIRY,MT. AIRY,4548,199003752,1,,BLACK,MALE,24,NONFATAL,02/22/2019 12:00:00 PM,FEB,190500,19,FRI,199003752,02/22/2019 07:05:00 PM,DISTRICT 5,,MOUNT AIRY
4,17XX STONYBROOK DR,39.198193728383,-84.4575018625943,ROSELAWN,ROSELAWN,4547,199003669,1,,BLACK,MALE,33,NONFATAL,02/22/2019 12:00:00 PM,FEB,014200,1,FRI,199003669,02/22/2019 01:42:00 AM,DISTRICT 4,,ROSELAWN
4,8XX LINCOLN AV,39.1327983571694,-84.4879447938954,WALNUT HILLS,WALNUT HILLS,4545,199003059,1,,BLACK,MALE,29,NONFATAL,02/13/2019 12:00:00 PM,FEB,181700,18,WED,199003059,02/13/2019 06:17:00 PM,DISTRICT 4,,WALNUT HILLS
2,50XX EBERSOLE AV,39.1615727898415,-84.3970088470618,MADISONVILLE,MADISONVILLE,4546,199003126,1,,BLACK,MALE,53,NONFATAL,02/13/2019 12:00:00 PM,FEB,200000,20,WED,199003126,02/13/2019 08:00:00 PM,DISTRICT 2,,MADISONVILLE
3,34XX MILLRICH AVE,39.1487766448203,-84.585498449106,WESTWOOD,WESTWOOD,4544,199002948,1,"CINCINNATI, OH 45225",BLACK,MALE,27,NONFATAL,02/12/2019 12:00:00 PM,FEB,130000,13,TUE,199002948,02/12/2019 01:00:00 PM,DISTRICT 3,,WESTWOOD
4,48XX READING RD,39.1752707938841,-84.4678431112371,BOND HILL,BOND HILL,4543,199002988,1,,BLACK,MALE,30,NONFATAL,02/12/2019 12:00:00 PM,FEB,211300,21,TUE,199002988,02/12/2019 09:13:00 PM,DISTRICT 4,,BOND HILL
4,41XX READING RD,39.1612951362008,-84.4734859223378,PADDOCK HILLS,NORTH AVONDALE - PADDOCK HILLS,4542,199002693,1,,BLACK,MALE,18,NONFATAL,02/08/2019 12:00:00 PM,FEB,204500,20,FRI,199002693,02/08/2019 08:45:00 PM,DISTRICT 4,,PADDOCK HILLS
1,19XX COLERAIN AVE,39.1174406995765,-84.5323194771305,WEST END,WEST END,4541,199002096,1,,BLACK,MALE,37,NONFATAL,01/31/2019 12:00:00 PM,JAN,163500,16,THU,199002096,01/31/2019 04:35:00 PM,DISTRICT 1,,WEST END
3,21XX STAEBLER ST,39.1035376156901,-84.5518541084727,LOWER PRICE HILL,LOWER PRICE HILL,4540,199001923,2,,BLACK,MALE,27,NONFATAL,01/28/2019 12:00:00 PM,JAN,181600,18,MON,199001923,01/28/2019 06:16:00 PM,DISTRICT 3,,LOWER PRICE HILL
3,21XX STAEBLER ST,39.1030676156901,-84.5515741084727,LOWER PRICE HILL,LOWER PRICE HILL,4539,199001923,2,,BLACK,MALE,40,NONFATAL,01/28/2019 12:00:00 PM,JAN,181600,18,MON,199001923,01/28/2019 06:16:00 PM,DISTRICT 3,,LOWER PRICE HILL
1,9XX FINDLAY ST,39.1164714028234,-84.530407184563,WEST END,WEST END,4538,199001838,2,,BLACK,MALE,33,NONFATAL,01/27/2019 12:00:00 PM,JAN,042300,4,SUN,199001838,01/27/2019 04:23:00 AM,DISTRICT 1,,WEST END
1,9XX FINDLAY ST,39.1166914028234,-84.529267184563,WEST END,WEST END,4537,199001838,2,,BLACK,MALE,31,FATAL,01/27/2019 12:00:00 PM,JAN,042300,4,SUN,199001838,01/27/2019 04:23:00 AM,DISTRICT 1,,WEST END
1,4XX W COURT ST,39.1053637959895,-84.5215409027453,WEST END,WEST END,4536,199001880,1,,BLACK,MALE,36,NONFATAL,01/27/2019 12:00:00 PM,JAN,041000,4,SUN,199001880,01/27/2019 04:10:00 AM,DISTRICT 1,,WEST END
3,18XX FORBUS ST,39.1251363301882,-84.5610892012598,SOUTH FAIRMOUNT,EAST PRICE HILL,4535,199001807,1,,WHITE,MALE,36,FATAL,01/25/2019 12:00:00 PM,JAN,194800,19,FRI,199001807,01/25/2019 07:48:00 PM,DISTRICT 3,,SOUTH FAIRMOUNT
3,27XX HARRISON AV,39.140284954831,-84.5904729235507,WESTWOOD,WESTWOOD,4534,199001672,1,,BLACK,MALE,34,NONFATAL,01/24/2019 12:00:00 PM,JAN,051000,5,THU,199001672,01/24/2019 05:10:00 AM,DISTRICT 3,,WESTWOOD
3,49XX GLENWAY AV,39.1204415206036,-84.6001185545704,WEST PRICE HILL,WEST PRICE HILL,4533,199001646,1,,WHITE,MALE,48,FATAL,01/23/2019 12:00:00 PM,JAN,163700,16,WED,199001646,01/23/2019 04:37:00 PM,DISTRICT 3,,WEST PRICE HILL
3,21XX QUEEN CITY AV,39.1285345418012,-84.573225644419,SOUTH FAIRMOUNT,WESTWOOD,4532,199001657,1,,BLACK,MALE,43,FATAL,01/23/2019 12:00:00 PM,JAN,204000,20,WED,199001657,01/23/2019 08:40:00 PM,DISTRICT 3,,SOUTH FAIRMOUNT - WESTWOOD
4,71XX READING RD,39.1910542259745,-84.4625422352039,ROSELAWN,ROSELAWN,4531,199001437,1,,BLACK,MALE,26,NONFATAL,01/20/2019 12:00:00 PM,JAN,083000,8,SUN,199001437,01/20/2019 08:30:00 AM,DISTRICT 4,,ROSELAWN
1,14XX WALNUT ST,39.1120518852775,-84.5133968651194,OVER-THE-RHINE,OVER-THE-RHINE,4528,199001243,2,,BLACK,MALE,22,NONFATAL,01/17/2019 12:00:00 PM,JAN,003000,0,THU,199001243,01/17/2019 12:30:00 AM,DISTRICT 1,,OTR
3,27XX HARRISON AV,39.140574954831,-84.5912829235507,WESTWOOD,WESTWOOD,4530,199001245,1,,BLACK,MALE,19,NONFATAL,01/17/2019 12:00:00 PM,JAN,014500,1,THU,199001245,01/17/2019 01:45:00 AM,DISTRICT 3,,WESTWOOD
1,14XX WALNUT ST,39.1123118852775,-84.5144168651194,OVER-THE-RHINE,OVER-THE-RHINE,4529,199001243,2,,BLACK,MALE,19,NONFATAL,01/17/2019 12:00:00 PM,JAN,003000,0,THU,199001243,01/17/2019 12:30:00 AM,DISTRICT 1,,OTR
5,12XX GROESBECK RD,39.1945650274994,-84.5403244268411,COLLEGE HILL,COLLEGE HILL,4527,199001235,2,,BLACK,FEMALE,37,NONFATAL,01/16/2019 12:00:00 PM,JAN,193800,19,WED,199001235,01/16/2019 07:38:00 PM,DISTRICT 5,,COLLEGE HILL
5,12XX GROESBECK RD,39.1941150274994,-84.5396944268411,COLLEGE HILL,COLLEGE HILL,4526,199001235,2,,BLACK,MALE,17,NONFATAL,01/16/2019 12:00:00 PM,JAN,193800,19,WED,199001235,01/16/2019 07:38:00 PM,DISTRICT 5,,COLLEGE HILL
4,8XX HUTCHINS AV,39.1444287789299,-84.4855093205954,AVONDALE,AVONDALE,4525,199001162,1,,BLACK,MALE,19,NONFATAL,01/15/2019 12:00:00 PM,JAN,190200,19,TUE,199001162,01/15/2019 07:02:00 PM,DISTRICT 4,,AVONDALE
3,23XX HARRISON AV,39.1377480252961,-84.577702477129,WESTWOOD,WESTWOOD,4524,199001089,1,,BLACK,MALE,26,NONFATAL,01/14/2019 12:00:00 PM,JAN,194000,19,MON,199001089,01/14/2019 07:40:00 PM,DISTRICT 3,,WESTWOOD
3,16XX WAVERLY AV,39.1272971902287,-84.5503466425491,SOUTH FAIRMOUNT,SOUTH FAIRMOUNT,4523,199000930,1,,WHITE,FEMALE,31,FATAL,01/12/2019 12:00:00 PM,JAN,042000,4,SAT,199000930,01/12/2019 04:20:00 AM,DISTRICT 3,,SOUTH FAIRMOUNT
